base_name,Chamfer_Distance
ground_nofloor_439_gt.ply,34.76190615839452
ground_nofloor_268_gt.ply,49.3377877386063
ground_nofloor_539_gt.ply,33.02129166323403
ground_nofloor_95_gt.ply,57.81552754731056
ground_nofloor_411_gt.ply,34.26328251851025
ground_nofloor_340_gt.ply,54.279279779479424
ground_nofloor_511_gt.ply,42.75857128183625
ground_nofloor_240_gt.ply,46.56793884799173
ground_nofloor_472_gt.ply,24.599444585010676
ground_nofloor_323_gt.ply,42.92565733173619
ground_nofloor_194_gt.ply,42.84211764183919
ground_nofloor_572_gt.ply,34.46540680855366
ground_nofloor_223_gt.ply,52.06927518614432
ground_nofloor_198_gt.ply,43.55251031049984
ground_nofloor_87_gt.ply,23.51197151360506
ground_nofloor_252_gt.ply,55.10148617943476
ground_nofloor_503_gt.ply,32.588518787829805
ground_nofloor_352_gt.ply,34.31010720321799
ground_nofloor_403_gt.ply,28.35061070401477
ground_nofloor_99_gt.ply,55.48959652551188
ground_nofloor_231_gt.ply,47.2218458395378
ground_nofloor_560_gt.ply,34.426690449967445
ground_nofloor_186_gt.ply,44.98177022436473
ground_nofloor_331_gt.ply,24.733741136807406
ground_nofloor_460_gt.ply,42.832372407368446
ground_nofloor_585_gt.ply,45.64676344625973
ground_nofloor_163_gt.ply,34.06207511148079
ground_nofloor_632_gt.ply,30.90254578259235
ground_nofloor_485_gt.ply,37.9494288761527
ground_nofloor_62_gt.ply,23.498402341352193
ground_nofloor_100_gt.ply,30.761424195829616
ground_nofloor_497_gt.ply,31.352823942562974
ground_nofloor_620_gt.ply,41.007477258169736
ground_nofloor_171_gt.ply,42.75321567488666
ground_nofloor_597_gt.ply,28.741854213081506
ground_nofloor_13_gt.ply,236.57503755402038
ground_nofloor_70_gt.ply,29.46438121023438
ground_nofloor_489_gt.ply,40.2251503588406
ground_nofloor_589_gt.ply,42.970757294509426
ground_nofloor_112_gt.ply,23.504397745847815
ground_nofloor_58_gt.ply,63.402248171824326
ground_nofloor_147_gt.ply,29.77326762600252
ground_nofloor_616_gt.ply,35.322790625084416
ground_nofloor_25_gt.ply,38.31416116050012
ground_nofloor_159_gt.ply,35.42147832933632
ground_nofloor_608_gt.ply,37.78425530688767
ground_nofloor_46_gt.ply,19.220704672090605
ground_nofloor_393_gt.ply,36.06768000634487
ground_nofloor_124_gt.ply,23.74548021872687
ground_nofloor_293_gt.ply,47.66397774010142
ground_nofloor_604_gt.ply,37.790396288086185
ground_nofloor_155_gt.ply,32.53785881315073
ground_nofloor_37_gt.ply,62.989681712262616
ground_nofloor_128_gt.ply,24.35930409304993
ground_nofloor_54_gt.ply,29.291884081963627
ground_nofloor_281_gt.ply,42.38578209400707
ground_nofloor_136_gt.ply,29.018448599884376
ground_nofloor_381_gt.ply,38.655215582145836
ground_nofloor_29_gt.ply,25.74284083916682
ground_nofloor_507_gt.ply,27.01689815880097
ground_nofloor_256_gt.ply,34.36145814870513
ground_nofloor_407_gt.ply,28.04004834115064
ground_nofloor_356_gt.ply,33.2740503488258
ground_nofloor_83_gt.ply,37.17514627826532
ground_nofloor_519_gt.ply,29.686485896160416
ground_nofloor_248_gt.ply,40.63932538141464
ground_nofloor_419_gt.ply,31.894346652175276
ground_nofloor_348_gt.ply,32.9097872978672
ground_nofloor_564_gt.ply,29.759272313681794
ground_nofloor_235_gt.ply,51.19659363131658
ground_nofloor_182_gt.ply,52.74691057099135
ground_nofloor_464_gt.ply,35.058487030186406
ground_nofloor_335_gt.ply,27.031448865209896
ground_nofloor_344_gt.ply,34.28458713894922
ground_nofloor_415_gt.ply,27.750049064136324
ground_nofloor_244_gt.ply,79.03707956870035
ground_nofloor_515_gt.ply,34.37402170250364
ground_nofloor_339_gt.ply,33.17672999445408
ground_nofloor_468_gt.ply,29.60078264851019
ground_nofloor_239_gt.ply,46.331075625964196
ground_nofloor_568_gt.ply,31.912597844454016
ground_nofloor_91_gt.ply,41.997050241178385
ground_nofloor_327_gt.ply,41.28155140938198
ground_nofloor_476_gt.ply,23.98844598438839
ground_nofloor_190_gt.ply,37.49253162773684
ground_nofloor_227_gt.ply,31.94267106877968
ground_nofloor_576_gt.ply,37.85459312310213
ground_nofloor_423_gt.ply,32.685654602976804
ground_nofloor_372_gt.ply,37.607865800154016
ground_nofloor_523_gt.ply,33.35376633721633
ground_nofloor_272_gt.ply,30.94376140542329
ground_nofloor_440_gt.ply,40.23750390556078
ground_nofloor_311_gt.ply,29.24252091409039
ground_nofloor_540_gt.ply,41.94328745629752
ground_nofloor_211_gt.ply,56.04974821586149
ground_nofloor_260_gt.ply,50.830706179267146
ground_nofloor_531_gt.ply,42.22162001847379
ground_nofloor_1_gt.ply,34.86977218513915
ground_nofloor_360_gt.ply,19.834132250928892
ground_nofloor_431_gt.ply,29.27152124232551
ground_nofloor_203_gt.ply,54.93612243153877
ground_nofloor_552_gt.ply,42.27057343559685
ground_nofloor_303_gt.ply,39.09923187888054
ground_nofloor_452_gt.ply,25.346572112824557
ground_nofloor_358_gt.ply,34.159334476203824
ground_nofloor_409_gt.ply,24.666700895616373
ground_nofloor_258_gt.ply,54.52477988897252
ground_nofloor_509_gt.ply,93.38104557820914
ground_nofloor_325_gt.ply,32.954602626343885
ground_nofloor_474_gt.ply,40.98880686513763
ground_nofloor_192_gt.ply,34.177497862798
ground_nofloor_225_gt.ply,51.17619155398242
ground_nofloor_574_gt.ply,28.654456033782534
ground_nofloor_346_gt.ply,29.41492845372556
ground_nofloor_417_gt.ply,37.08925737716318
ground_nofloor_246_gt.ply,43.05448657111246
ground_nofloor_517_gt.ply,28.682660802328655
ground_nofloor_93_gt.ply,21.414367910520426
ground_nofloor_566_gt.ply,45.77054506242399
ground_nofloor_237_gt.ply,42.95584175730466
ground_nofloor_180_gt.ply,51.15838586820607
